,addr,response
0,79.114.176.208:84,Connection refused
1,79.114.176.208:84,Connection refused
2,79.114.176.208:84,Connection refused
3,79.114.176.208:84,Connection refused
4,79.114.176.208:84,Connection refused
5,79.114.176.208:84,Connection refused
6,79.114.176.208:84,Connection refused
7,79.114.176.208:84,Connection refused
8,79.114.176.208:84,Connection refused
9,79.114.176.208:84,Connection refused
10,79.114.176.208:84,Connection refused
11,79.114.176.208:84,Connection refused
12,79.114.176.208:84,Connection refused
13,79.114.176.208:84,Connection refused
14,79.114.176.208:84,Connection refused
15,79.114.176.208:84,Connection refused
16,79.114.176.208:84,Connection refused
17,79.114.176.208:84,Connection refused
18,79.114.176.208:84,Connection refused
19,79.114.176.208:84,Connection refused
20,79.114.176.208:84,Connection refused
21,79.114.176.208:84,Connection refused
22,79.114.176.208:84,Connection refused
23,79.114.176.208:84,Connection refused
24,79.114.176.208:84,Connection refused
25,79.114.176.208:84,Connection refused
26,79.114.176.208:84,Connection refused
27,79.114.176.208:84,Connection refused
28,79.114.176.208:84,Connection refused
29,79.114.176.208:84,Connection refused
30,79.114.176.208:84,Connection refused
31,79.114.176.208:84,Connection refused
32,79.114.176.208:84,Connection refused
33,79.114.176.208:84,Connection refused
34,79.114.176.208:84,Connection refused
35,79.114.176.208:84,Connection refused
36,79.114.176.208:84,Connection refused
37,79.114.176.208:84,Connection refused
38,79.114.176.208:84,Connection refused
39,79.114.176.208:84,Connection refused
40,79.114.176.208:84,Connection refused
41,79.114.176.208:84,Connection refused
42,79.114.176.208:84,Connection refused
43,79.114.176.208:84,Connection refused
44,79.114.176.208:84,Connection refused
45,79.114.176.208:84,Connection refused
46,79.114.176.208:84,Connection refused
47,79.114.176.208:84,Connection refused
48,79.114.176.208:84,Connection refused
49,79.114.176.208:84,Connection refused
50,79.114.176.208:84,Connection refused
51,79.114.176.208:84,Connection refused
52,79.114.176.208:84,Connection refused
53,79.114.176.208:84,Connection refused
54,79.114.176.208:84,Connection refused
55,79.114.176.208:84,Connection refused
56,79.114.176.208:84,Connection refused
57,79.114.176.208:84,Connection refused
58,79.114.176.208:84,Connection refused
59,79.114.176.208:84,Connection refused
60,79.114.176.208:84,Connection refused
61,79.114.176.208:84,Connection refused
62,79.114.176.208:84,Connection refused
63,79.114.176.208:84,Connection refused
64,79.114.176.208:84,Connection refused
65,79.114.176.208:84,Connection refused
66,79.114.176.208:84,Connection refused
67,79.114.176.208:84,Connection refused
68,79.114.176.208:84,Connection refused
69,79.114.176.208:84,Connection refused
70,79.114.176.208:84,Connection refused
71,79.114.176.208:84,Connection refused
72,79.114.176.208:84,Connection refused
